Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioSampleModel,Collection_Date,doi_results,PMIDs,RunCount,replicate,geo_location,growth_conditions,sample_conditions,genotype,geo_location_missing,growth_conditions_missing,sample_conditions_missing,genotype_missing,replicate_missing
SRR13495148,RNA-Seq,299,6544009250,PRJNA692096,SAMN17313512,2062634978,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907153,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE28,SRP302641,2021-01-22T14:40:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495150,RNA-Seq,299,6485386242,PRJNA692096,SAMN17313508,2026754106,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907151,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE13,SRP302641,2021-01-22T14:44:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495153,RNA-Seq,298,9989549752,PRJNA692096,SAMN17313530,3175914802,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907148,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,WJwt,SRP302641,2021-01-22T14:53:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| Wildtype plant,Wanjincheng orange,False,True,False,False,True
SRR13341785,RNA-Seq,302,6999683520,PRJNA689213,SAMN17201869,2566332543,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768226,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998122,SRP300049,2021-01-02T15:31:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341786,RNA-Seq,302,7314117766,PRJNA689213,SAMN17201868,2689551591,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768227,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998123,SRP300049,2021-01-02T15:21:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341787,RNA-Seq,302,7082931934,PRJNA689213,SAMN17201867,2612269531,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768228,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998124,SRP300049,2021-01-02T15:22:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341788,RNA-Seq,302,8181465088,PRJNA689213,SAMN17201866,3030666261,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768229,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998125,SRP300049,2021-01-02T15:58:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341789,RNA-Seq,302,7407840748,PRJNA689213,SAMN17201865,2717131224,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768230,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998126,SRP300049,2021-01-02T15:22:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341790,RNA-Seq,302,7183725340,PRJNA689213,SAMN17201864,2627153971,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768231,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998127,SRP300049,2021-01-02T15:20:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341791,RNA-Seq,302,7309071044,PRJNA689213,SAMN17201863,2711743706,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768232,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998128,SRP300049,2021-01-02T16:14:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341792,RNA-Seq,302,6899854400,PRJNA689213,SAMN17201862,2563040893,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768233,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998129,SRP300049,2021-01-02T15:29:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341793,RNA-Seq,302,7165202774,PRJNA689213,SAMN17201861,2623225512,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768234,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998130,SRP300049,2021-01-02T15:21:00Z,1.0,,,,34593784,36,,,,Peel,CO,True,True,False,False,True
SRR13341794,RNA-Seq,302,6689751490,PRJNA689213,SAMN17201860,2447207670,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768235,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998131,SRP300049,2021-01-02T15:23:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341795,RNA-Seq,302,6870039148,PRJNA689213,SAMN17201859,2503468308,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768236,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998132,SRP300049,2021-01-02T15:26:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341796,RNA-Seq,302,6501691560,PRJNA689213,SAMN17201858,2337658800,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768237,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998133,SRP300049,2021-01-02T15:25:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341797,RNA-Seq,302,7216234432,PRJNA689213,SAMN17201857,2599760090,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768238,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998134,SRP300049,2021-01-02T15:48:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341798,RNA-Seq,302,7055106560,PRJNA689213,SAMN17201856,2538120192,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768239,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998135,SRP300049,2021-01-02T15:48:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341799,RNA-Seq,302,7785743616,PRJNA689213,SAMN17201855,2811687518,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768240,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998136,SRP300049,2021-01-02T15:36:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341800,RNA-Seq,302,7044754302,PRJNA689213,SAMN17201854,2562594723,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768261,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998137,SRP300049,2021-01-02T15:36:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341801,RNA-Seq,302,7023472966,PRJNA689213,SAMN17201853,2537157304,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768241,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998138,SRP300049,2021-01-02T15:37:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341802,RNA-Seq,302,7559931874,PRJNA689213,SAMN17201852,2721363768,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768242,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998139,SRP300049,2021-01-02T15:38:00Z,1.0,,,,34593784,36,,,,Peel,SO,True,True,False,False,True
SRR13341803,RNA-Seq,302,7114204638,PRJNA689213,SAMN17201851,2572673184,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768243,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998140,SRP300049,2021-01-02T15:45:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341804,RNA-Seq,302,6938669554,PRJNA689213,SAMN17201850,2505797480,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768244,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998141,SRP300049,2021-01-02T16:32:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341805,RNA-Seq,302,6986728324,PRJNA689213,SAMN17201849,2527392509,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768245,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998142,SRP300049,2021-01-02T15:37:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341806,RNA-Seq,302,6455339392,PRJNA689213,SAMN17201848,2365520861,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768246,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998143,SRP300049,2021-01-02T15:37:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341807,RNA-Seq,302,7055120754,PRJNA689213,SAMN17201883,2549964644,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768247,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998144,SRP300049,2021-01-02T15:37:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341808,RNA-Seq,302,6537686336,PRJNA689213,SAMN17201882,2363770189,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768248,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998145,SRP300049,2021-01-02T15:44:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341809,RNA-Seq,302,7052970816,PRJNA689213,SAMN17201881,2518671254,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768249,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998146,SRP300049,2021-01-02T15:36:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341810,RNA-Seq,302,7617217952,PRJNA689213,SAMN17201880,2720207390,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768250,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998147,SRP300049,2021-01-02T15:51:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341811,RNA-Seq,302,7791332428,PRJNA689213,SAMN17201879,2775122265,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768251,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998148,SRP300049,2021-01-02T16:12:00Z,1.0,,,,34593784,36,,,,Pulp,CO,True,True,False,False,True
SRR13341812,RNA-Seq,302,7649436520,PRJNA689213,SAMN17201878,2712104238,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768252,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998149,SRP300049,2021-01-02T15:42:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341813,RNA-Seq,302,7006261986,PRJNA689213,SAMN17201877,2499593160,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768253,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998150,SRP300049,2021-01-02T15:48:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341814,RNA-Seq,302,7705957028,PRJNA689213,SAMN17201876,2733023408,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768254,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998151,SRP300049,2021-01-02T15:46:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341815,RNA-Seq,302,6451650764,PRJNA689213,SAMN17201875,2293423629,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768255,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998152,SRP300049,2021-01-02T15:40:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341816,RNA-Seq,302,7051215592,PRJNA689213,SAMN17201874,2523793693,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768256,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998153,SRP300049,2021-01-02T15:43:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341817,RNA-Seq,302,6882672110,PRJNA689213,SAMN17201873,2437392725,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768257,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998154,SRP300049,2021-01-02T15:42:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341818,RNA-Seq,302,6922421048,PRJNA689213,SAMN17201872,2457999310,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768258,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998155,SRP300049,2021-01-02T15:42:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341819,RNA-Seq,302,6445784716,PRJNA689213,SAMN17201871,2286197916,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768259,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998156,SRP300049,2021-01-02T15:39:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR13341820,RNA-Seq,302,6662563940,PRJNA689213,SAMN17201870,2362297032,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9768260,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-08-28T00:00:00Z,GSM4998157,SRP300049,2021-01-02T15:45:00Z,1.0,,,,34593784,36,,,,Pulp,SO,True,True,False,False,True
SRR14301339,RNA-Seq,297,7151347295,PRJNA723633,SAMN18824576,2251090656,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659057,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,9WT2F,SRP315895,2021-04-22T16:30:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| WT2F,Wanjincheng orange,False,True,False,False,True
SRR14301340,RNA-Seq,296,8193169482,PRJNA723633,SAMN18824575,2554406089,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659056,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,8WT1R,SRP315895,2021-04-22T16:50:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| WT1R,Wanjincheng orange,False,True,False,False,True
SRR14301341,RNA-Seq,297,7810571058,PRJNA723633,SAMN18824574,2433836696,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659055,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,7WT1F,SRP315895,2021-04-22T16:30:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| WT1F,Wanjincheng orange,False,True,False,False,True
SRR14301342,RNA-Seq,297,9092933130,PRJNA723633,SAMN18824568,2835247978,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659054,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,1OE1f,SRP315895,2021-04-22T16:40:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| OE1f,Wanjincheng orange,False,True,False,False,True
SRR14301343,RNA-Seq,297,8874261740,PRJNA723633,SAMN18824570,2778825940,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659053,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,3OE3f,SRP315895,2021-04-22T16:33:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| OE3f,Wanjincheng orange,False,True,False,False,True
SRR14301344,RNA-Seq,297,7790507354,PRJNA723633,SAMN18824569,2442938421,SOUTHWEST UNIVERSITY IN CHINA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10659052,Illumina HiSeq 2000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2022-05-01T00:00:00Z,2OE2f,SRP315895,2021-04-22T16:31:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,,China: Chongqing| China| Asia,,leaf| Mature| 12 M| OE2f,Wanjincheng orange,False,True,False,False,True
SRR13495146,RNA-Seq,299,6633755170,PRJNA692096,SAMN17313512,2097011807,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907155,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE28,SRP302641,2021-01-22T14:46:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495147,RNA-Seq,299,6507221264,PRJNA692096,SAMN17313512,2030713507,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907154,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE28,SRP302641,2021-01-22T14:43:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495149,RNA-Seq,299,6675403988,PRJNA692096,SAMN17313508,2082626946,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907152,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE13,SRP302641,2021-01-22T14:37:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495151,RNA-Seq,299,5965862126,PRJNA692096,SAMN17313508,1869846629,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907150,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,OE13,SRP302641,2021-01-22T16:50:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| transgenic plant,Wanjincheng orange,False,True,False,False,True
SRR13495152,RNA-Seq,298,7943316154,PRJNA692096,SAMN17313530,2517924806,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907149,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,WJwt,SRP302641,2021-01-22T18:01:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| Wildtype plant,Wanjincheng orange,False,True,False,False,True
SRR13495154,RNA-Seq,298,9270869194,PRJNA692096,SAMN17313530,2941999606,SOUTHWEST UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9907147,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-06-30T00:00:00Z,WJwt,SRP302641,2021-01-22T14:57:00Z,1.0,Plant,,"[{""link"": ""https://www.mdpi.com/1422-0067/22/6/2803"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}]",,9,,China: Chongqing| China| Asia,,leaf| mature| two years| Wildtype plant,Wanjincheng orange,False,True,False,False,True
